#user lat lon time
5765437f2cd998112928b79b 41.3876632 2.18490237 1466265337.0
576550452cd998112928b9b6 41.38842722 2.18455976 1466264717.0
576550452cd998112928b9b6 41.38843681 2.18458673 1466264861.0
576550452cd998112928b9b6 41.3884599 2.18456795 1466264889.0
576550452cd998112928b9b6 41.38845073 2.18459531 1466264893.0
576550452cd998112928b9b6 41.38842204 2.1845794 1466265007.0
576550452cd998112928b9b6 41.38842295 2.1845529 1466265047.0
576550452cd998112928b9b6 41.388424 2.18457805 1466265116.0
576550452cd998112928b9b6 41.38840873 2.18456499 1466265135.0
576550452cd998112928b9b6 41.38839 2.18456579 1466265329.0
576550452cd998112928b9b6 41.38841005 2.18457763 1466265367.0
576551bd2cd998112928b9c5 41.3877633333 2.18497333333 1466261634.0
576551bd2cd998112928b9c5 41.3877033333 2.18492 1466261637.0
576551bd2cd998112928b9c5 41.3876616667 2.18500166667 1466261642.0
576551bd2cd998112928b9c5 41.3877166667 2.18524166667 1466261645.0
576551bd2cd998112928b9c5 41.3879283333 2.18550833333 1466261648.0
576551bd2cd998112928b9c5 41.3880066667 2.18563 1466261650.0
576551bd2cd998112928b9c5 41.38767 2.18530166667 1466261768.0
576551bd2cd998112928b9c5 41.3875083333 2.18636 1466261776.0
576551bd2cd998112928b9c5 41.3874433333 2.18627833333 1466261778.0
576544ff2cd998112928b80b 41.3879981509 2.1847616279 1466264892.0
576544ff2cd998112928b80b 41.3879789786 2.18478786153 1466265027.0
576544ff2cd998112928b80b 41.3879879619 2.18476630873 1466265066.0
576544ff2cd998112928b80b 41.388002013 2.18477093875 1466265240.0
576544ff2cd998112928b80b 41.3879835146 2.18477575799 1466265404.0
576544ff2cd998112928b80b 41.3880193113 2.1847655471 1466265507.0
57653db42cd998112928b601 41.3876251012 2.18533562405 1466265423.0
576544ff2cd998112928b80b 41.388003163 2.18478116881 1466265518.0
5765437f2cd998112928b79b 41.38764612 2.18491989 1466265349.0
5765437f2cd998112928b79b 41.38766569 2.18494217 1466265355.0
5765437f2cd998112928b79b 41.38764952 2.18493097 1466265387.0
5765437f2cd998112928b79b 41.38763126 2.18492763 1466265403.0
5765437f2cd998112928b79b 41.38765154 2.18494436 1466265407.0
5765437f2cd998112928b79b 41.3876694 2.18495052 1466265415.0
5765437f2cd998112928b79b 41.38767676 2.18491907 1466265497.0
5765437f2cd998112928b79b 41.38767344 2.18489215 1466265551.0
5765437f2cd998112928b79b 41.38765125 2.18488884 1466265567.0
5765437f2cd998112928b79b 41.38765947 2.18491028 1466265655.0
57653db42cd998112928b601 41.3877265137 2.18527769969 1466265730.0
57653db42cd998112928b601 41.3877577777 2.18522920642 1466265738.0
57653db42cd998112928b601 41.3877828595 2.18522443691 1466265740.0
57653db42cd998112928b601 41.3878018135 2.18523050812 1466265742.0
576544ff2cd998112928b80b 41.3879479002 2.18483210681 1466265683.0
576544ff2cd998112928b80b 41.3879612849 2.18481502578 1466265691.0
576544ff2cd998112928b80b 41.3879442952 2.18479832704 1466265727.0
576544ff2cd998112928b80b 41.3879266184 2.18479139735 1466265734.0
576544ff2cd998112928b80b 41.3879405336 2.18477197483 1466265762.0
576551bd2cd998112928b9c5 41.3872933333 2.184655 1466261852.0
576551bd2cd998112928b9c5 41.3884216667 2.18403666667 1466262199.0
576551bd2cd998112928b9c5 41.3883283333 2.18412166667 1466262202.0
576551bd2cd998112928b9c5 41.388345 2.18409 1466262205.0
576551bd2cd998112928b9c5 41.387665 2.18514333333 1466262230.0
576551bd2cd998112928b9c5 41.3877 2.18509833333 1466262233.0
576551bd2cd998112928b9c5 41.3877366667 2.18509833333 1466262238.0
576551bd2cd998112928b9c5 41.387715 2.185095 1466262240.0
5765437f2cd998112928b79b 41.38766173 2.18488538 1466265679.0
5765437f2cd998112928b79b 41.38764384 2.18488079 1466265727.0
5765437f2cd998112928b79b 41.38765358 2.18490726 1466265735.0
5765437f2cd998112928b79b 41.38763468 2.18491851 1466265739.0
5765437f2cd998112928b79b 41.38761444 2.18490352 1466265747.0
5765437f2cd998112928b79b 41.38760721 2.18488088 1466265757.0
5765437f2cd998112928b79b 41.3875935 2.18489639 1466265837.0
5765437f2cd998112928b79b 41.38757692 2.18486813 1466265871.0
5765437f2cd998112928b79b 41.38755703 2.18483185 1466265875.0
5765437f2cd998112928b79b 41.38753961 2.18481656 1466265877.0
576551bd2cd998112928b9c5 41.3876866667 2.18508333333 1466262243.0
576551bd2cd998112928b9c5 41.3876466667 2.18509 1466262245.0
576551bd2cd998112928b9c5 41.3876066667 2.185075 1466262248.0
576551bd2cd998112928b9c5 41.3876266667 2.18510166667 1466262251.0
576551bd2cd998112928b9c5 41.3876366667 2.18512166667 1466262253.0
576551bd2cd998112928b9c5 41.3876116667 2.18507333333 1466262256.0
576551bd2cd998112928b9c5 41.387595 2.18506333333 1466262259.0
576551bd2cd998112928b9c5 41.38763 2.18511833333 1466262262.0
576551bd2cd998112928b9c5 41.3876066667 2.18512166667 1466262271.0
576551bd2cd998112928b9c5 41.3876283333 2.18513666667 1466262277.0
5765437f2cd998112928b79b 41.38750804 2.18479581 1466265881.0
5765437f2cd998112928b79b 41.38747909 2.18477377 1466265885.0
5765437f2cd998112928b79b 41.38745614 2.18475537 1466265889.0
5765437f2cd998112928b79b 41.38743409 2.18473496 1466265893.0
5765437f2cd998112928b79b 41.38741065 2.18472135 1466265897.0
5765437f2cd998112928b79b 41.3873981 2.1847005 1466265901.0
5765437f2cd998112928b79b 41.38738457 2.18466811 1466265907.0
5765437f2cd998112928b79b 41.38736142 2.1846597 1466265911.0
5765437f2cd998112928b79b 41.38733817 2.18466083 1466265917.0
5765437f2cd998112928b79b 41.38734721 2.18462857 1466265921.0
57653db42cd998112928b601 41.3876873366 2.18506269209 1466265824.0
57653db42cd998112928b601 41.3877116306 2.18506997966 1466265831.0
57653db42cd998112928b601 41.3877251567 2.18505254782 1466265849.0
57653db42cd998112928b601 41.3877437963 2.18504230955 1466265857.0
57653db42cd998112928b601 41.3877722586 2.18503215446 1466265862.0
57653db42cd998112928b601 41.3877822036 2.18500809464 1466265870.0
57653db42cd998112928b601 41.3877879402 2.18498001032 1466265873.0
57653db42cd998112928b601 41.3878031838 2.18496111821 1466265876.0
57653db42cd998112928b601 41.3878161645 2.18493103846 1466265881.0
576551bd2cd998112928b9c5 41.38764 2.18517666667 1466262286.0
576551bd2cd998112928b9c5 41.3876266667 2.18515833333 1466262289.0
576551bd2cd998112928b9c5 41.3875583333 2.18506666667 1466262317.0
576551bd2cd998112928b9c5 41.3875733333 2.18509666667 1466262332.0
576551bd2cd998112928b9c5 41.3875483333 2.185065 1466262335.0
576551bd2cd998112928b9c5 41.3875783333 2.185075 1466262341.0
576551bd2cd998112928b9c5 41.387555 2.185085 1466262347.0
576551bd2cd998112928b9c5 41.3875133333 2.18508 1466262356.0
576551bd2cd998112928b9c5 41.3875583333 2.18512333333 1466262376.0
576551bd2cd998112928b9c5 41.3875366667 2.18509666667 1466262379.0
57653db42cd998112928b601 41.3876873366 2.18506269209 1466265824.0
57653db42cd998112928b601 41.3877116306 2.18506997966 1466265831.0
57653db42cd998112928b601 41.3877251567 2.18505254782 1466265849.0
57653db42cd998112928b601 41.3877437963 2.18504230955 1466265857.0
57653db42cd998112928b601 41.3877722586 2.18503215446 1466265862.0
57653db42cd998112928b601 41.3877822036 2.18500809464 1466265870.0
57653db42cd998112928b601 41.3877879402 2.18498001032 1466265873.0
57653db42cd998112928b601 41.3878031838 2.18496111821 1466265876.0
57653db42cd998112928b601 41.3878161645 2.18493103846 1466265881.0
57653db42cd998112928b601 41.3877826993 2.18487701553 1466265925.0
57653db42cd998112928b601 41.3877652006 2.184883848 1466265935.0
57653db42cd998112928b601 41.3877452795 2.18488754913 1466265943.0
57653db42cd998112928b601 41.3877101243 2.18487189003 1466265957.0
57653db42cd998112928b601 41.3877292756 2.18482880828 1466265981.0
5765437f2cd998112928b79b 41.38735389 2.18459136 1466265925.0
5765437f2cd998112928b79b 41.38737276 2.18456139 1466265929.0
5765437f2cd998112928b79b 41.38737282 2.1845309 1466265933.0
5765437f2cd998112928b79b 41.38734552 2.18450141 1466265941.0
5765437f2cd998112928b79b 41.38732459 2.18448992 1466265945.0
5765437f2cd998112928b79b 41.38730402 2.18446325 1466265951.0
5765437f2cd998112928b79b 41.3873007 2.18443873 1466265957.0
5765437f2cd998112928b79b 41.38729069 2.18441359 1466265977.0
5765437f2cd998112928b79b 41.38727402 2.18443098 1466265981.0
5765437f2cd998112928b79b 41.3872972 2.18443422 1466265991.0
5765437f2cd998112928b79b 41.38731095 2.18446879 1466265995.0
5765437f2cd998112928b79b 41.38731556 2.18449679 1466265997.0
5765437f2cd998112928b79b 41.38732409 2.18452133 1466265999.0
5765437f2cd998112928b79b 41.38733587 2.18456504 1466266003.0
5765437f2cd998112928b79b 41.38734086 2.18459359 1466266005.0
5765437f2cd998112928b79b 41.38736047 2.18462502 1466266007.0
5765437f2cd998112928b79b 41.38736865 2.18464936 1466266009.0
5765437f2cd998112928b79b 41.3873881 2.18467722 1466266013.0
5765437f2cd998112928b79b 41.38740562 2.18468691 1466266015.0
5765437f2cd998112928b79b 41.38741249 2.1847112 1466266019.0
5765504c2cd998112928b9b7 41.38838668 2.18458016 1466264900.0
5765504c2cd998112928b9b7 41.38837525 2.18460055 1466264932.0
5765504c2cd998112928b9b7 41.38836022 2.18458588 1466265132.0
5765504c2cd998112928b9b7 41.38836275 2.18456204 1466265156.0
5765504c2cd998112928b9b7 41.3883825 2.1845543 1466265270.0
5765504c2cd998112928b9b7 41.3884044 2.18455935 1466265322.0
5765504c2cd998112928b9b7 41.38838486 2.18456909 1466265328.0
5765504c2cd998112928b9b7 41.38836955 2.1845562 1466265718.0
5765504c2cd998112928b9b7 41.38836805 2.18458073 1466265896.0
5765504c2cd998112928b9b7 41.38834346 2.18457959 1466266048.0
5765437f2cd998112928b79b 41.38742628 2.18474722 1466266023.0
5765437f2cd998112928b79b 41.38744825 2.18477932 1466266027.0
5765437f2cd998112928b79b 41.3874619 2.18480841 1466266031.0
5765437f2cd998112928b79b 41.38748057 2.18482344 1466266033.0
5765437f2cd998112928b79b 41.38751503 2.1848391 1466266037.0
5765437f2cd998112928b79b 41.38753595 2.18484766 1466266039.0
5765437f2cd998112928b79b 41.38755842 2.18485227 1466266043.0
5765437f2cd998112928b79b 41.38759228 2.18484769 1466266047.0
5765437f2cd998112928b79b 41.38762188 2.18484888 1466266051.0
5765437f2cd998112928b79b 41.38763671 2.18483183 1466266055.0
576544ff2cd998112928b80b 41.3879621739 2.18478531646 1466265897.0
576544ff2cd998112928b80b 41.3879624949 2.18481204233 1466265907.0
576544ff2cd998112928b80b 41.3879571192 2.18483540587 1466265919.0
576544ff2cd998112928b80b 41.3879757377 2.18483243215 1466265943.0
576544ff2cd998112928b80b 41.3879916161 2.18481044944 1466265945.0
576544ff2cd998112928b80b 41.3879724505 2.18481853841 1466265969.0
576544ff2cd998112928b80b 41.3879568493 2.18480639613 1466266009.0
576544ff2cd998112928b80b 41.3879369613 2.18480644263 1466266071.0
576550452cd998112928b9b6 41.38845257 2.18456089 1466265381.0
576550452cd998112928b9b6 41.3884307 2.18455648 1466265385.0
576550452cd998112928b9b6 41.38842309 2.18458173 1466265473.0
576550452cd998112928b9b6 41.38840245 2.18457747 1466265955.0
576550452cd998112928b9b6 41.38838647 2.18455981 1466266105.0
576550452cd998112928b9b6 41.38837023 2.18453817 1466266153.0
576550452cd998112928b9b6 41.38835552 2.18451346 1466266159.0
576550452cd998112928b9b6 41.38836367 2.18448564 1466266167.0
576550452cd998112928b9b6 41.3883707 2.18445742 1466266173.0
576550452cd998112928b9b6 41.38837987 2.18442204 1466266177.0
5765504c2cd998112928b9b7 41.38834478 2.18454866 1466266114.0
5765504c2cd998112928b9b7 41.38836018 2.18453407 1466266120.0
5765504c2cd998112928b9b7 41.38835428 2.18450397 1466266152.0
5765504c2cd998112928b9b7 41.38834484 2.18448242 1466266156.0
5765504c2cd998112928b9b7 41.38833028 2.18445539 1466266172.0
5765504c2cd998112928b9b7 41.3883414 2.18443244 1466266176.0
5765504c2cd998112928b9b7 41.38836281 2.18441222 1466266180.0
5765504c2cd998112928b9b7 41.3883848 2.18438679 1466266184.0
5765504c2cd998112928b9b7 41.38840188 2.18435928 1466266188.0
5765504c2cd998112928b9b7 41.38841928 2.18432593 1466266192.0
5765437f2cd998112928b79b 41.38763101 2.18485464 1466266061.0
5765437f2cd998112928b79b 41.387625 2.18488504 1466266069.0
5765437f2cd998112928b79b 41.38762704 2.1849147 1466266073.0
5765437f2cd998112928b79b 41.38764273 2.18494901 1466266079.0
5765437f2cd998112928b79b 41.38765636 2.18492507 1466266145.0
5765437f2cd998112928b79b 41.38764178 2.18490795 1466266165.0
5765437f2cd998112928b79b 41.38766626 2.18487887 1466266175.0
5765437f2cd998112928b79b 41.38767556 2.1848532 1466266179.0
5765437f2cd998112928b79b 41.38768711 2.1848279 1466266183.0
5765437f2cd998112928b79b 41.38766412 2.18483561 1466266193.0
576557bbbfc1ed4439b0279a 41.3886743072 2.18390337677 1466265593.0
576557bbbfc1ed4439b0279a 41.3886902781 2.18387287263 1466265600.0
576557bbbfc1ed4439b0279a 41.388739857 2.18378145321 1466265633.0
576557bbbfc1ed4439b0279a 41.3885858633 2.18409422111 1466266230.0
57655a2cbfc1ed4439b027b1 41.3886716667 2.18385166667 1466262642.0
57655a2cbfc1ed4439b027b1 41.3885733333 2.18388166667 1466262663.0
57655a2cbfc1ed4439b027b1 41.3886066667 2.18387 1466262677.0
57655a2cbfc1ed4439b027b1 41.388625 2.18387166667 1466262680.0
57655a2cbfc1ed4439b027b1 41.388625 2.18393 1466262683.0
57655a2cbfc1ed4439b027b1 41.3886083333 2.183945 1466262686.0
57655a2cbfc1ed4439b027b1 41.38859 2.18396 1466262693.0
57655a2cbfc1ed4439b027b1 41.3885566667 2.18399833333 1466262698.0
57653db42cd998112928b601 41.3877456655 2.18481805401 1466265995.0
57653db42cd998112928b601 41.387755704 2.1848384651 1466266013.0
57653db42cd998112928b601 41.3877746321 2.18483813927 1466266022.0
57653db42cd998112928b601 41.3877884335 2.18485826552 1466266029.0
57653db42cd998112928b601 41.3877751582 2.1848394734 1466266049.0
57653db42cd998112928b601 41.3877632356 2.18485823559 1466266092.0
57653db42cd998112928b601 41.3877749445 2.18488073319 1466266107.0
57653db42cd998112928b601 41.3878000622 2.18489476835 1466266157.0
57653db42cd998112928b601 41.3878066441 2.1848717195 1466266163.0
57653db42cd998112928b601 41.3878062379 2.18484243929 1466266170.0
576557bbbfc1ed4439b0279a 41.388418332 2.18437427824 1466266271.0
576557bbbfc1ed4439b0279a 41.3882847854 2.18450752699 1466266292.0
576557bbbfc1ed4439b0279a 41.3882736475 2.18453278986 1466266294.0
576557bbbfc1ed4439b0279a 41.3882626119 2.18456743455 1466266297.0
57655a2cbfc1ed4439b027b1 41.388525 2.18402 1466262703.0
57655a2cbfc1ed4439b027b1 41.388505 2.18404666667 1466262708.0
57655a2cbfc1ed4439b027b1 41.3884933333 2.18406833333 1466262710.0
57655a2cbfc1ed4439b027b1 41.3884666667 2.18408666667 1466262713.0
57655a2cbfc1ed4439b027b1 41.3884533333 2.18412 1466262716.0
57655a2cbfc1ed4439b027b1 41.3884383333 2.18416 1466262719.0
57655a2cbfc1ed4439b027b1 41.38843 2.18418166667 1466262721.0
57655a2cbfc1ed4439b027b1 41.388385 2.18421666667 1466262724.0
57655a2cbfc1ed4439b027b1 41.388365 2.18427166667 1466262730.0
57655a2cbfc1ed4439b027b1 41.3883533333 2.18429 1466262733.0
57655a2cbfc1ed4439b027b1 41.3883666667 2.18439 1466262781.0
57655a2cbfc1ed4439b027b1 41.388315 2.18461 1466262785.0
57655a2cbfc1ed4439b027b1 41.388305 2.184395 1466262787.0
57655a2cbfc1ed4439b027b1 41.3883166667 2.18449333333 1466262789.0
57655a2cbfc1ed4439b027b1 41.388275 2.18443666667 1466262792.0
57655a2cbfc1ed4439b027b1 41.3878483333 2.183845 1466262798.0
57655a2cbfc1ed4439b027b1 41.387845 2.18398333333 1466262800.0
57655a2cbfc1ed4439b027b1 41.387955 2.18406 1466262803.0
57655a2cbfc1ed4439b027b1 41.3880366667 2.18414666667 1466262806.0
57655a2cbfc1ed4439b027b1 41.387995 2.18421833333 1466262809.0
57653db42cd998112928b601 41.3877456655 2.18481805401 1466265995.0
57653db42cd998112928b601 41.387755704 2.1848384651 1466266013.0
57653db42cd998112928b601 41.3877746321 2.18483813927 1466266022.0
57653db42cd998112928b601 41.3877884335 2.18485826552 1466266029.0
57653db42cd998112928b601 41.3877751582 2.1848394734 1466266049.0
57653db42cd998112928b601 41.3877632356 2.18485823559 1466266092.0
57653db42cd998112928b601 41.3877749445 2.18488073319 1466266107.0
57653db42cd998112928b601 41.3878000622 2.18489476835 1466266157.0
57653db42cd998112928b601 41.3878066441 2.1848717195 1466266163.0
57653db42cd998112928b601 41.3878062379 2.18484243929 1466266170.0
57653db42cd998112928b601 41.3878149072 2.18486043039 1466266302.0
57653db42cd998112928b601 41.3878672458 2.18487167155 1466266358.0
576557bbbfc1ed4439b0279a 41.3877922137 2.18453059048 1466266400.0
576551bd2cd998112928b9c5 41.387525 2.18504166667 1466262385.0
576551bd2cd998112928b9c5 41.387565 2.18505 1466262391.0
576551bd2cd998112928b9c5 41.3875433333 2.18507666667 1466262404.0
576551bd2cd998112928b9c5 41.3875083333 2.18505666667 1466262408.0
576551bd2cd998112928b9c5 41.3870633333 2.18509 1466262569.0
576551bd2cd998112928b9c5 41.3876716667 2.185795 1466262572.0
576551bd2cd998112928b9c5 41.3879633333 2.18637 1466262574.0
576551bd2cd998112928b9c5 41.388225 2.186935 1466262576.0
576551bd2cd998112928b9c5 41.3882416667 2.18853833333 1466262584.0
576551bd2cd998112928b9c5 41.387435 2.18494833333 1466262750.0
576551bd2cd998112928b9c5 41.3861083333 2.18635166667 1466262829.0
576550452cd998112928b9b6 41.38839908 2.18439073 1466266181.0
576550452cd998112928b9b6 41.38842053 2.1843573 1466266185.0
576550452cd998112928b9b6 41.38843587 2.18431782 1466266189.0
576550452cd998112928b9b6 41.38844997 2.1842824 1466266193.0
576550452cd998112928b9b6 41.3884436 2.18425175 1466266197.0
576550452cd998112928b9b6 41.38846038 2.18426582 1466266207.0
576550452cd998112928b9b6 41.38846699 2.18424313 1466266265.0
576550452cd998112928b9b6 41.38846469 2.18421841 1466266295.0
576550452cd998112928b9b6 41.38844748 2.18422695 1466266447.0
576550452cd998112928b9b6 41.38845623 2.18424934 1466266509.0
576544ff2cd998112928b80b 41.3879525886 2.18479178113 1466266116.0
576544ff2cd998112928b80b 41.3879434983 2.18481272471 1466266151.0
576544ff2cd998112928b80b 41.3879296714 2.18482877983 1466266257.0
576544ff2cd998112928b80b 41.3879206232 2.18484959534 1466266292.0
576544ff2cd998112928b80b 41.3879366402 2.1848354518 1466266383.0
576544ff2cd998112928b80b 41.3879467678 2.18480489338 1466266420.0
576544ff2cd998112928b80b 41.3879646158 2.1847949327 1466266436.0
576544ff2cd998112928b80b 41.3879577212 2.18481802751 1466266473.0
576544ff2cd998112928b80b 41.3879447292 2.18483517675 1466266511.0
576544ff2cd998112928b80b 41.3879327079 2.18485689473 1466266528.0
576544ff2cd998112928b80b 41.3879164758 2.18487738044 1466266532.0
576544ff2cd998112928b80b 41.3878959396 2.18488902166 1466266553.0
576544ff2cd998112928b80b 41.3878661095 2.18487507453 1466266555.0
576544ff2cd998112928b80b 41.3878810694 2.18483231892 1466266597.0
576544ff2cd998112928b80b 41.3878737958 2.18486099247 1466266631.0
576544ff2cd998112928b80b 41.3878860351 2.18484044428 1466266636.0
576544ff2cd998112928b80b 41.3879010478 2.18482404156 1466266674.0
57653db42cd998112928b601 41.3878505681 2.18491051734 1466266408.0
57653db42cd998112928b601 41.3878639965 2.18484402181 1466266593.0
5765518a2cd998112928b9c3 41.3876472 2.18517157 1466265081.0
5765518a2cd998112928b9c3 41.38766687 2.18517267 1466265113.0
5765518a2cd998112928b9c3 41.38767457 2.18514407 1466265123.0
5765518a2cd998112928b9c3 41.38767127 2.18511526 1466265135.0
5765518a2cd998112928b9c3 41.38766226 2.1850896 1466265149.0
5765518a2cd998112928b9c3 41.38765391 2.18506285 1466265215.0
5765518a2cd998112928b9c3 41.38766804 2.18508385 1466265295.0
5765518a2cd998112928b9c3 41.38765643 2.18510866 1466265309.0
5765518a2cd998112928b9c3 41.38766506 2.18508712 1466266671.0
5765518a2cd998112928b9c3 41.38765442 2.18506514 1466266685.0
5765504c2cd998112928b9b7 41.38844784 2.18430677 1466266196.0
5765504c2cd998112928b9b7 41.38845661 2.18428491 1466266202.0
5765504c2cd998112928b9b7 41.38847845 2.18429832 1466266240.0
5765504c2cd998112928b9b7 41.3884489 2.18428741 1466266260.0
5765504c2cd998112928b9b7 41.38840869 2.18425064 1466266262.0
5765504c2cd998112928b9b7 41.38842696 2.18424556 1466266280.0
5765504c2cd998112928b9b7 41.38843937 2.18422411 1466266482.0
5765504c2cd998112928b9b7 41.38845841 2.18422319 1466266728.0
5765504c2cd998112928b9b7 41.38846107 2.18424817 1466266732.0
5765504c2cd998112928b9b7 41.38847345 2.18426826 1466266808.0
57655bebbfc1ed4439b027c4 41.38859039 2.18380936 1466266706.0
57655bebbfc1ed4439b027c4 41.3885708 2.1838374 1466266708.0
57655bebbfc1ed4439b027c4 41.38855225 2.1838843 1466266710.0
57655bebbfc1ed4439b027c4 41.38852728 2.1838827 1466266712.0
57655bebbfc1ed4439b027c4 41.38851531 2.18390771 1466266714.0
57655bebbfc1ed4439b027c4 41.38849452 2.18393799 1466266716.0
57655bebbfc1ed4439b027c4 41.388487 2.18397385 1466266718.0
57655bebbfc1ed4439b027c4 41.38847366 2.18401708 1466266720.0
57655bebbfc1ed4439b027c4 41.38845965 2.18404804 1466266724.0
57655bebbfc1ed4439b027c4 41.3884468 2.18406758 1466266726.0
57655bebbfc1ed4439b027c4 41.38842978 2.18409074 1466266728.0
57655bebbfc1ed4439b027c4 41.38841243 2.18412906 1466266732.0
57655bebbfc1ed4439b027c4 41.3883878 2.18414716 1466266736.0
5765504c2cd998112928b9b7 41.38845859 2.18428691 1466266818.0
5765504c2cd998112928b9b7 41.38843886 2.18430162 1466266826.0
5765504c2cd998112928b9b7 41.38842641 2.18433384 1466266830.0
5765504c2cd998112928b9b7 41.38840783 2.18434392 1466266832.0
5765504c2cd998112928b9b7 41.38839353 2.18437735 1466266836.0
5765504c2cd998112928b9b7 41.38837894 2.18439888 1466266840.0
5765504c2cd998112928b9b7 41.38836903 2.1844228 1466266842.0
5765504c2cd998112928b9b7 41.38834936 2.18444988 1466266846.0
5765504c2cd998112928b9b7 41.38833774 2.18447259 1466266848.0
5765504c2cd998112928b9b7 41.38831708 2.18450259 1466266852.0
576551bd2cd998112928b9c5 41.385975 2.18627833333 1466262832.0
576551bd2cd998112928b9c5 41.3859416667 2.186285 1466262835.0
576551bd2cd998112928b9c5 41.3876 2.18487166667 1466262900.0
576551bd2cd998112928b9c5 41.3876516667 2.185195 1466263074.0
576551bd2cd998112928b9c5 41.3875266667 2.18477 1466263079.0
576551bd2cd998112928b9c5 41.3875166667 2.18442333333 1466263085.0
576551bd2cd998112928b9c5 41.3875116667 2.184255 1466263087.0
576551bd2cd998112928b9c5 41.3874783333 2.18409166667 1466263089.0
576551bd2cd998112928b9c5 41.3880866667 2.18465 1466263177.0
576551bd2cd998112928b9c5 41.38806 2.18431333333 1466263200.0
576550452cd998112928b9b6 41.38844276 2.18427351 1466266823.0
576550452cd998112928b9b6 41.38842812 2.18430434 1466266827.0
576550452cd998112928b9b6 41.38841486 2.18432998 1466266831.0
576550452cd998112928b9b6 41.38839886 2.18435842 1466266835.0
576550452cd998112928b9b6 41.38837437 2.18438647 1466266839.0
576550452cd998112928b9b6 41.38834652 2.18442293 1466266843.0
576550452cd998112928b9b6 41.38832873 2.18445051 1466266847.0
576550452cd998112928b9b6 41.38831368 2.18447479 1466266853.0
576550452cd998112928b9b6 41.3883092 2.18450755 1466266857.0
576550452cd998112928b9b6 41.38829956 2.18454086 1466266861.0
57653db42cd998112928b601 41.3878505681 2.18491051734 1466266408.0
57653db42cd998112928b601 41.3878639965 2.18484402181 1466266593.0
57653db42cd998112928b601 41.3878970668 2.18482314284 1466266678.0
57653db42cd998112928b601 41.3878382173 2.18486061479 1466266703.0
5765437f2cd998112928b79b 41.38763614 2.18484214 1466266199.0
5765437f2cd998112928b79b 41.3876145 2.18482991 1466266203.0
5765437f2cd998112928b79b 41.38759469 2.18482717 1466266207.0
5765437f2cd998112928b79b 41.38757272 2.18481873 1466266213.0
5765437f2cd998112928b79b 41.38758069 2.18478664 1466266255.0
5765437f2cd998112928b79b 41.38757597 2.18475459 1466266349.0
5765437f2cd998112928b79b 41.38755637 2.18475821 1466266447.0
5765437f2cd998112928b79b 41.38755131 2.18473522 1466266487.0
5765437f2cd998112928b79b 41.38753862 2.18475902 1466266505.0
5765437f2cd998112928b79b 41.38755695 2.18474835 1466266875.0
5765504c2cd998112928b9b7 41.38830288 2.18453508 1466266856.0
5765504c2cd998112928b9b7 41.38829714 2.18457445 1466266860.0
5765504c2cd998112928b9b7 41.38829037 2.18459692 1466266862.0
5765504c2cd998112928b9b7 41.38826251 2.18463301 1466266866.0
5765504c2cd998112928b9b7 41.38823653 2.18465011 1466266870.0
5765504c2cd998112928b9b7 41.3882209 2.18467079 1466266872.0
5765504c2cd998112928b9b7 41.38820503 2.18470258 1466266876.0
5765504c2cd998112928b9b7 41.38818332 2.18472603 1466266880.0
5765504c2cd998112928b9b7 41.38816047 2.18475543 1466266884.0
5765504c2cd998112928b9b7 41.38814738 2.18477566 1466266886.0
57653db42cd998112928b601 41.3878505681 2.18491051734 1466266408.0
57653db42cd998112928b601 41.3878639965 2.18484402181 1466266593.0
57653db42cd998112928b601 41.3878970668 2.18482314284 1466266678.0
57653db42cd998112928b601 41.3878382173 2.18486061479 1466266703.0
576550452cd998112928b9b6 41.3882894 2.1845826 1466266865.0
576550452cd998112928b9b6 41.38825586 2.18462019 1466266869.0
576550452cd998112928b9b6 41.38823952 2.1846369 1466266871.0
576550452cd998112928b9b6 41.38822694 2.18466014 1466266875.0
576550452cd998112928b9b6 41.38820649 2.18469458 1466266879.0
576550452cd998112928b9b6 41.38818684 2.18471586 1466266883.0
576550452cd998112928b9b6 41.38817205 2.18473599 1466266889.0
576550452cd998112928b9b6 41.38814743 2.18476199 1466266893.0
576550452cd998112928b9b6 41.38812121 2.18478338 1466266897.0
576550452cd998112928b9b6 41.38810505 2.18480222 1466266899.0
5765504c2cd998112928b9b7 41.38813598 2.18479549 1466266888.0
5765504c2cd998112928b9b7 41.38811109 2.18482593 1466266892.0
5765504c2cd998112928b9b7 41.3880901 2.18485198 1466266896.0
5765504c2cd998112928b9b7 41.38807985 2.1848728 1466266898.0
5765504c2cd998112928b9b7 41.38805675 2.18491035 1466266902.0
5765504c2cd998112928b9b7 41.38804143 2.18492948 1466266904.0
5765504c2cd998112928b9b7 41.38802955 2.18495033 1466266906.0
5765504c2cd998112928b9b7 41.38800379 2.18497805 1466266910.0
5765504c2cd998112928b9b7 41.38799247 2.18500474 1466266912.0
5765504c2cd998112928b9b7 41.38796408 2.18503857 1466266916.0
5765504c2cd998112928b9b7 41.3879454 2.18505402 1466266918.0
5765504c2cd998112928b9b7 41.38793176 2.18507621 1466266920.0
5765504c2cd998112928b9b7 41.38791609 2.18508905 1466266922.0
5765504c2cd998112928b9b7 41.38788774 2.18512176 1466266926.0
576550452cd998112928b9b6 41.3880664 2.18484107 1466266903.0
576550452cd998112928b9b6 41.38805159 2.18485881 1466266905.0
